driver_id,longitude,latitude,zone
5172,8,90,90
5173,14,6,1
5174,53,18,15
5175,56,13,15
5176,56,87,85
5177,10,29,21
5178,58,2,5
5179,59,49,45
5180,52,88,85
5181,18,70,71
5182,67,33,36
5183,72,41,47
5184,1,39,30
5185,88,39,38
5186,15,31,31
5187,38,30,33
5188,64,50,56
5189,7,14,10
5190,26,41,42
5191,79,82,87
5192,78,86,87
5193,74,40,47
5194,14,70,71
5195,22,72,72
5196,86,46,48
5197,24,1,2
5198,42,13,14
5199,38,60,63
5200,9,48,40
5201,14,53,51
5202,11,85,81
5203,54,58,55
5204,6,49,40
5205,12,53,51
5206,44,42,44
5207,70,50,57
5208,5,85,80
5209,33,72,73
5210,33,27,23
5211,44,76,74
5212,83,78,78
5213,37,51,53
5214,22,65,62
5215,4,5,0
5216,7,33,30
5217,62,28,26
5218,21,45,42
5219,32,32,33
5220,74,21,27
5221,24,2,2
5222,74,48,47
5223,80,48,48
5224,88,1,8
5225,74,81,87
5226,38,20,23
5227,37,68,63
5228,17,56,51
5229,0,16,10
5230,39,38,33
5231,81,39,38
5232,42,66,64
5233,77,20,27
5234,68,84,86
5235,86,63,68
5236,54,41,45
5237,56,3,5
5238,70,69,67
5239,71,77,77
5240,54,75,75
5241,8,61,60
5242,80,49,48
5243,14,6,1
5244,13,4,1
5245,4,53,50
5246,73,71,77
5247,89,59,58
5248,49,8,4
5249,34,21,23
5250,0,90,90
5251,15,13,11
5252,33,74,73
5253,8,46,40
5254,57,17,15
5255,15,34,31
5256,48,79,74
5257,64,47,46
5258,31,33,33
5259,86,74,78
5260,76,71,77
5261,25,41,42
5262,77,64,67
5263,39,73,73
5264,15,77,71
5265,28,2,2
5266,4,45,40
5267,57,16,15
5268,12,73,71
5269,59,4,5
5270,79,27,27
5271,79,59,57
5272,18,41,41
5273,25,64,62
5274,52,27,25
5275,55,78,75
5276,69,71,76
5277,75,40,47
5278,14,13,11
5279,71,87,87
5280,58,0,5
5281,10,23,21
5282,80,58,58
5283,85,67,68
5284,22,29,22
5285,40,22,24
5286,11,66,61
5287,81,41,48
5288,39,84,83
5289,68,58,56
5290,35,29,23
5291,12,17,11
5292,56,29,25
5293,61,83,86
5294,19,5,1
5295,50,27,25
5296,1,85,80
5297,78,57,57
5298,69,77,76
5299,52,45,45
5300,14,63,61
5301,24,17,12
5302,4,50,50
5303,17,18,11
5304,76,6,7
5305,18,40,41
5306,59,57,55
5307,76,80,87
5308,14,0,1
5309,2,1,0
5310,46,88,84
5311,21,21,22
5312,71,51,57
5313,35,5,3
5314,16,82,81
5315,63,13,16
5316,32,26,23
5317,78,60,67
5318,61,56,56
5319,54,47,45
5320,75,22,27
5321,43,65,64
5322,63,23,26
5323,9,52,50
5324,32,66,63
5325,87,4,8
5326,31,75,73
5327,24,39,32
5328,59,79,75
5329,29,52,52
5330,59,53,55
5331,67,0,6
5332,15,74,71
5333,47,87,84
5334,1,47,40
5335,87,14,18
5336,81,25,28
5337,11,59,51
5338,44,47,44
5339,79,21,27
5340,49,11,14
5341,6,33,30
5342,86,29,28
5343,57,18,15
5344,12,70,71
5345,82,26,28
5346,8,36,30
5347,67,40,46
5348,25,35,32
5349,49,69,64
5350,46,32,34
5351,71,11,17
5352,42,79,74
5353,4,31,30
5354,11,72,71
5355,57,38,35
5356,78,77,77
5357,64,68,66
5358,13,41,41
5359,86,13,18
5360,3,61,60
5361,10,15,11
5362,75,82,87
5363,83,70,78
5364,42,48,44
5365,3,64,60
5366,3,78,70
5367,51,18,15
5368,40,54,54
5369,7,10,10
5370,71,80,87
5371,58,19,15
5372,4,64,60
5373,75,41,47
5374,2,7,0
5375,7,0,0
5376,3,54,50
5377,56,27,25
5378,17,90,91
5379,21,73,72
5380,63,35,36
5381,46,31,34
5382,51,44,45
5383,66,10,16
5384,3,64,60
5385,9,44,40
5386,83,27,28
5387,40,5,4
5388,42,57,54
5389,52,52,55
5390,67,54,56
5391,90,51,59
5392,63,19,16
5393,32,26,23
5394,18,39,31
5395,5,77,70
5396,33,39,33
5397,5,12,10
5398,83,60,68
5399,25,11,12
5400,24,15,12
5401,16,36,31
5402,40,73,74
5403,28,47,42
5404,35,71,73
5405,89,62,68
5406,60,65,66
5407,27,74,72
5408,4,10,10
5409,21,27,22
5410,70,38,37
5411,15,29,21
5412,73,85,87
5413,31,4,3
5414,24,0,2
5415,51,25,25
5416,38,71,73
5417,67,49,46
5418,82,7,8
5419,30,74,73
5420,71,15,17
5421,14,70,71
5422,4,79,70
5423,26,80,82
5424,37,62,63
5425,62,39,36
5426,45,48,44
5427,16,33,31
5428,48,86,84
5429,33,25,23
5430,0,37,30
5431,14,9,1
5432,21,31,32
5433,21,71,72
5434,6,13,10
5435,73,35,37
5436,27,21,22
5437,90,16,19
5438,53,6,5
5439,39,87,83
5440,28,22,22
5441,15,24,21
5442,62,42,46
5443,76,17,17
5444,8,79,70
5445,44,18,14
5446,52,1,5
5447,67,72,76
5448,46,44,44
5449,66,8,6
5450,20,26,22
5451,18,23,21
5452,47,17,14
5453,31,40,43
5454,8,54,50
5455,38,45,43
5456,58,4,5
5457,89,19,18
5458,83,83,88
5459,46,45,44
5460,77,2,7
5461,47,11,14
5462,27,20,22
5463,61,62,66
5464,90,16,19
5465,69,62,66
5466,6,72,70
5467,47,38,34
5468,76,11,17
5469,70,76,77
5470,8,40,40
5471,2,40,40
5472,35,45,43
5473,90,17,19
5474,32,86,83
5475,64,39,36
5476,60,22,26
5477,47,85,84
5478,60,8,6
5479,47,57,54
5480,25,13,12
5481,49,27,24
5482,27,37,32
5483,26,23,22
5484,66,36,36
5485,71,28,27
5486,77,6,7
5487,64,25,26
5488,68,6,6
5489,76,17,17
5490,63,78,76
5491,14,66,61
5492,84,37,38
5493,37,72,73
5494,77,71,77
5495,63,37,36
5496,2,68,60
5497,16,84,81
5498,83,33,38
5499,8,78,70
5500,70,90,97
5501,16,24,21
5502,87,50,58
5503,0,47,40
5504,28,18,12
5505,8,27,20
5506,62,34,36
5507,35,90,93
5508,54,69,65
5509,64,77,76
5510,15,30,31
5511,0,34,30
5512,4,57,50
5513,69,5,6
5514,77,26,27
5515,89,84,88
5516,50,54,55
5517,59,14,15
5518,8,79,70
5519,50,3,5
5520,42,9,4
5521,45,8,4
5522,44,82,84
5523,86,67,68
5524,35,1,3
5525,84,17,18
5526,16,37,31
5527,25,67,62
5528,5,74,70
5529,68,90,96
5530,74,32,37
5531,4,79,70
5532,15,8,1
5533,57,22,25
5534,43,45,44
5535,24,78,72
5536,25,8,2
5537,58,11,15
5538,52,8,5
5539,0,18,10
5540,70,50,57
5541,17,32,31
5542,89,66,68
5543,11,2,1
5544,19,34,31
5545,63,32,36
5546,61,28,26
5547,56,47,45
5548,46,64,64
5549,84,55,58
5550,79,86,87
5551,81,10,18
5552,48,38,34
5553,60,6,6
5554,90,84,89
5555,20,16,12
5556,4,16,10
5557,39,3,3
5558,28,78,72
5559,30,31,33
5560,13,3,1
5561,70,3,7
5562,19,82,81
5563,75,51,57
5564,74,81,87
5565,22,18,12
5566,30,36,33
5567,24,44,42
5568,33,20,23
5569,59,80,85
5570,0,5,0
5571,45,55,54
5572,88,78,78
5573,8,14,10
5574,16,29,21
5575,73,29,27
5576,67,35,36
5577,89,15,18
5578,75,72,77
5579,22,88,82
5580,51,8,5
5581,38,58,53
5582,38,43,43
5583,66,2,6
5584,89,87,88
5585,69,23,26
5586,41,3,4
5587,56,82,85
5588,50,90,95
5589,22,41,42
5590,55,55,55
5591,63,26,26
5592,38,79,73
5593,51,48,45
5594,23,69,62
5595,23,14,12
5596,61,81,86
5597,0,66,60
5598,19,31,31
5599,37,71,73
5600,52,52,55
5601,42,11,14
5602,59,64,65
5603,52,84,85
5604,55,89,85
5605,63,16,16
5606,56,82,85
5607,58,77,75
5608,36,36,33
5609,20,78,72
5610,2,75,70
5611,76,36,37
5612,48,6,4
5613,2,29,20
5614,34,7,3
5615,87,15,18
5616,20,15,12
5617,70,60,67
5618,8,20,20
5619,39,47,43
5620,89,67,68
5621,26,24,22
5622,83,28,28
5623,69,35,36
5624,35,31,33
5625,85,30,38
5626,79,78,77
5627,72,23,27
5628,12,82,81
5629,0,38,30
5630,68,16,16
5631,9,32,30
5632,14,56,51
5633,9,62,60
5634,3,27,20
5635,50,32,35
5636,16,31,31
5637,72,15,17
5638,2,82,80
5639,5,2,0
5640,88,42,48
5641,57,16,15
5642,54,75,75
5643,85,79,78
5644,21,76,72
5645,13,77,71
5646,13,4,1
5647,34,49,43
5648,74,27,27
5649,39,26,23
5650,78,72,77
5651,35,5,3
5652,31,21,23
5653,41,69,64
5654,57,5,5
5655,31,45,43
5656,72,14,17
5657,85,26,28
5658,53,13,15
5659,90,35,39
5660,47,64,64
5661,66,24,26
5662,76,58,57
5663,59,44,45
5664,62,18,16
5665,87,62,68
5666,80,73,78
5667,13,64,61
5668,49,20,24
5669,41,56,54
5670,52,17,15
5671,90,88,89
5672,23,14,12
5673,62,57,56
5674,76,89,87
5675,9,79,70
5676,35,83,83
5677,77,68,67
5678,70,71,77
5679,8,19,10
5680,88,85,88
5681,22,32,32
5682,85,5,8
5683,65,33,36
5684,75,90,97
5685,44,27,24
5686,61,25,26
5687,34,30,33
5688,41,8,4
5689,40,68,64
5690,11,59,51
5691,33,47,43
5692,2,47,40
5693,17,57,51
5694,78,57,57
5695,23,28,22
5696,23,1,2
5697,81,41,48
5698,73,24,27
5699,9,77,70
5700,53,38,35
5701,74,64,67
5702,47,11,14
5703,14,47,41
5704,63,21,26
5705,86,2,8
5706,30,6,3
5707,68,2,6
5708,83,72,78
5709,35,43,43
5710,48,7,4
5711,8,42,40
5712,16,79,71
5713,66,85,86
5714,82,36,38
5715,26,67,62
5716,7,28,20
5717,74,73,77
5718,46,81,84
5719,60,8,6
5720,7,5,0
5721,85,44,48
5722,77,86,87
5723,49,76,74
5724,34,60,63
5725,41,8,4
5726,34,27,23
5727,8,12,10
5728,52,16,15
5729,47,68,64
5730,47,69,64
5731,63,33,36
5732,50,37,35
5733,48,52,54
5734,21,24,22
5735,21,2,2
5736,52,86,85
5737,1,53,50
5738,50,72,75
5739,46,61,64
5740,36,7,3
5741,71,37,37
5742,39,82,83
5743,52,72,75
5744,53,10,15
5745,61,2,6
5746,69,5,6
5747,56,47,45
5748,45,7,4
5749,49,56,54
5750,52,35,35
5751,25,4,2
5752,10,69,61
5753,48,18,14
5754,58,5,5
5755,30,38,33
5756,5,41,40
5757,56,14,15
5758,57,7,5
5759,11,83,81
5760,45,75,74
5761,33,32,33
5762,76,79,77
5763,23,10,12
5764,48,86,84
5765,29,73,72
5766,24,61,62
5767,18,43,41
5768,24,54,52
5769,42,13,14
5770,20,0,2
5771,28,38,32
5772,86,41,48
5773,75,33,37
5774,10,23,21
5775,79,54,57
5776,36,22,23
5777,22,25,22
5778,89,12,18
5779,12,13,11
5780,90,61,69
5781,46,33,34
5782,62,84,86
5783,49,40,44
5784,2,37,30
5785,39,1,3
5786,50,12,15
5787,46,36,34
5788,11,77,71
5789,8,7,0
5790,78,60,67
5791,26,63,62
5792,74,45,47
5793,88,76,78
5794,85,17,18
5795,14,31,31
5796,57,11,15
5797,43,22,24
5798,39,7,3
5799,10,88,81
5800,86,2,8
5801,77,62,67
5802,87,6,8
5803,24,69,62
5804,71,67,67
5805,10,57,51
5806,34,77,73
5807,51,88,85
5808,3,88,80
5809,48,22,24
5810,52,10,15
5811,89,2,8
5812,32,66,63
5813,3,8,0
5814,42,12,14
5815,29,7,2
5816,81,28,28
5817,40,43,44
5818,72,19,17
5819,36,59,53
5820,54,11,15
5821,89,9,8
5822,58,16,15
5823,73,38,37
5824,34,54,53
5825,23,64,62
5826,44,72,74
5827,72,22,27
5828,57,88,85
5829,77,54,57
5830,40,53,54
5831,53,46,45
5832,45,18,14
5833,71,45,47
5834,42,33,34
5835,29,41,42
5836,44,77,74
5837,30,15,13
5838,90,24,29
5839,53,77,75
5840,75,75,77
5841,48,58,54
5842,81,49,48
5843,0,25,20
5844,74,77,77
5845,3,29,20
5846,5,83,80
5847,41,48,44
5848,56,6,5
5849,59,53,55
5850,87,42,48
5851,56,59,55
5852,52,60,65
5853,61,31,36
5854,90,72,79
5855,19,66,61
5856,79,88,87
5857,57,19,15
5858,67,31,36
5859,62,31,36
5860,43,80,84
5861,57,55,55
5862,66,15,16
5863,41,37,34
5864,88,67,68
5865,43,68,64
5866,80,70,78
5867,15,43,41
5868,9,81,80
5869,86,49,48
5870,48,59,54
5871,80,65,68
5872,88,46,48
5873,90,54,59
5874,4,50,50
5875,88,87,88
5876,78,75,77
5877,57,46,45
5878,56,55,55
5879,44,18,14
5880,9,9,0
5881,77,71,77
5882,36,61,63
5883,63,32,36
5884,32,39,33
5885,82,57,58
5886,53,23,25
5887,39,1,3
5888,38,86,83
5889,3,30,30
5890,52,65,65
5891,8,74,70
5892,56,85,85
5893,13,1,1
5894,10,59,51
5895,45,22,24
5896,49,24,24
5897,15,26,21
5898,56,16,15
5899,23,56,52
5900,78,88,87
5901,87,15,18
5902,54,8,5
5903,26,78,72
5904,78,58,57
5905,55,56,55
5906,19,24,21
5907,72,56,57
5908,61,44,46
5909,11,43,41
5910,9,69,60
5911,66,75,76
5912,63,43,46
5913,81,15,18
5914,17,73,71
5915,14,71,71
5916,3,63,60
5917,55,80,85
5918,37,56,53
5919,70,26,27
5920,68,31,36
5921,65,6,6
5922,5,46,40
5923,26,21,22
5924,68,52,56
5925,6,60,60
5926,29,24,22
5927,62,59,56
5928,21,21,22
5929,40,12,14
5930,21,67,62
5931,17,4,1
5932,58,86,85
5933,85,72,78
5934,22,9,2
5935,42,30,34
5936,1,38,30
5937,31,3,3
5938,83,26,28
5939,4,32,30
5940,89,77,78
5941,36,38,33
5942,29,22,22
5943,45,40,44
5944,82,49,48
5945,81,1,8
5946,10,40,41
5947,69,48,46
5948,82,89,88
5949,63,21,26
5950,37,13,13
5951,45,87,84
5952,30,3,3
5953,17,13,11
5954,70,13,17
5955,61,64,66
5956,45,6,4
5957,68,55,56
5958,8,88,80
5959,59,28,25
5960,58,44,45
5961,11,84,81
5962,34,26,23
5963,29,57,52
5964,26,17,12
5965,25,76,72
5966,6,69,60
5967,44,11,14
5968,18,63,61
5969,3,72,70
5970,59,14,15
5971,81,83,88
5972,53,65,65
5973,73,83,87
5974,17,55,51
5975,58,35,35
5976,50,49,45
5977,82,51,58
5978,34,62,63
5979,29,21,22
5980,78,66,67
5981,52,86,85
5982,61,44,46
5983,59,88,85
5984,28,65,62
5985,4,18,10
5986,90,63,69
5987,9,87,80
5988,15,8,1
5989,54,74,75
5990,8,76,70
5991,47,80,84
5992,77,71,77
5993,16,54,51
5994,27,7,2
5995,56,77,75
5996,63,65,66
5997,79,44,47
5998,69,71,76
5999,3,51,50
6000,67,28,26
6001,5,30,30
6002,76,42,47
6003,29,17,12
6004,26,48,42
6005,27,47,42
6006,60,81,86
6007,63,75,76
6008,6,45,40
6009,67,34,36
6010,34,43,43
6011,4,39,30
6012,53,41,45
6013,67,54,56
6014,13,85,81
6015,50,8,5
6016,41,39,34
6017,45,18,14
6018,0,61,60
6019,16,65,61
6020,33,33,33
6021,90,48,49
6022,67,72,76
6023,72,30,37
6024,1,62,60
6025,12,49,41
6026,62,45,46
6027,73,88,87
6028,62,41,46
6029,26,29,22
6030,43,65,64
6031,46,10,14
6032,54,27,25
6033,50,32,35
6034,77,41,47
6035,49,13,14
6036,88,24,28
6037,86,9,8
6038,0,52,50
6039,13,76,71
6040,54,77,75
6041,47,50,54
6042,46,30,34
6043,0,77,70
6044,86,86,88
6045,88,55,58
6046,61,57,56
6047,64,37,36
6048,41,40,44
6049,84,54,58
6050,28,57,52
6051,34,13,13
6052,78,47,47
6053,44,9,4
6054,13,25,21
6055,71,4,7
6056,14,25,21
6057,22,46,42
6058,49,24,24
6059,37,24,23
6060,57,75,75
6061,33,61,63
6062,75,17,17
6063,11,63,61
6064,50,11,15
6065,26,58,52
6066,44,58,54
6067,41,69,64
6068,62,77,76
6069,89,70,78
6070,12,13,11
6071,2,59,50
6072,3,88,80
6073,19,30,31
6074,12,68,61
6075,21,5,2
6076,83,34,38
6077,86,55,58
6078,40,67,64
6079,51,20,25
6080,47,89,84
6081,50,83,85
6082,6,26,20
6083,16,10,11
6084,4,14,10
6085,69,52,56
6086,24,40,42
6087,27,51,52
6088,75,41,47
6089,46,79,74
6090,90,38,39
6091,21,89,82
6092,47,55,54
6093,85,40,48
6094,85,81,88
6095,85,17,18
6096,83,45,48
6097,18,23,21
6098,82,86,88
6099,28,12,12
6100,34,7,3
6101,3,87,80
6102,54,15,15
6103,38,54,53
6104,11,41,41
6105,0,5,0
6106,80,3,8
6107,48,73,74
6108,7,71,70
6109,57,51,55
6110,82,0,8
6111,22,76,72
6112,73,32,37
6113,14,63,61
6114,86,88,88
6115,24,6,2
6116,81,18,18
6117,50,41,45
6118,18,50,51
6119,44,18,14
6120,49,21,24
6121,76,67,67
6122,79,66,67
6123,56,23,25
6124,1,87,80
6125,40,82,84
6126,29,15,12
6127,23,35,32
6128,51,57,55
6129,52,31,35
6130,39,64,63
6131,36,38,33
6132,13,25,21
6133,83,64,68
6134,18,7,1
6135,61,25,26
6136,85,89,88
6137,8,89,80
6138,78,1,7
6139,86,16,18
6140,86,34,38
6141,90,60,69
6142,3,54,50
6143,39,63,63
6144,1,47,40
6145,21,48,42
6146,29,12,12
6147,83,59,58
6148,32,40,43
6149,26,56,52
6150,82,41,48
6151,43,14,14
6152,8,43,40
6153,3,47,40
6154,73,82,87
6155,80,34,38
6156,60,22,26
6157,57,0,5
6158,17,71,71
6159,27,15,12
6160,43,80,84
6161,85,87,88
6162,41,5,4
6163,28,80,82
6164,19,76,71
6165,47,78,74
6166,3,74,70
6167,51,16,15
6168,36,33,33
6169,30,53,53
6170,44,64,64
6171,22,8,2
6172,69,81,86
6173,8,23,20
6174,23,59,52
6175,25,4,2
6176,86,89,88
6177,63,48,46
6178,9,19,10
6179,47,70,74
6180,15,18,11
6181,84,68,68
6182,60,12,16
6183,5,71,70
6184,72,74,77
6185,69,57,56
6186,44,88,84
6187,47,90,94
6188,89,62,68
6189,63,58,56
6190,76,78,77
6191,9,11,10
6192,74,85,87
6193,24,49,42
6194,62,65,66
6195,39,41,43
6196,44,90,94
6197,59,29,25
6198,77,15,17
6199,29,35,32
6200,6,28,20
6201,13,86,81
6202,74,61,67
6203,7,6,0
6204,72,45,47
6205,53,71,75
6206,72,58,57
6207,31,13,13
6208,81,56,58
6209,18,59,51
6210,49,50,54
6211,80,13,18
6212,75,38,37
6213,0,31,30
6214,82,48,48
6215,42,89,84
6216,78,23,27
6217,61,48,46
6218,7,48,40
6219,88,10,18
6220,68,41,46
6221,77,34,37
6222,60,5,6
6223,84,43,48
6224,36,65,63
6225,70,7,7
6226,59,27,25
6227,33,62,63
6228,19,88,81
6229,45,64,64
6230,87,47,48
6231,82,23,28
6232,78,14,17
6233,80,58,58
6234,50,54,55
6235,38,12,13
6236,73,17,17
6237,2,31,30
6238,2,76,70
6239,38,63,63
6240,17,18,11
6241,35,7,3
6242,14,9,1
6243,76,71,77
6244,12,73,71
6245,8,52,50
6246,72,63,67
6247,71,87,87
6248,3,14,10
6249,14,65,61
6250,37,7,3
6251,1,54,50
6252,34,89,83
6253,82,18,18
6254,17,3,1
6255,9,46,40
6256,74,65,67
6257,84,12,18
6258,55,85,85
6259,23,20,22
6260,36,66,63
6261,88,87,88
6262,85,62,68
6263,56,73,75
6264,62,40,46
6265,5,60,60
6266,35,13,13
6267,10,10,11
6268,75,56,57
6269,46,21,24
6270,44,81,84
6271,80,69,68
6272,63,13,16
6273,57,72,75
6274,62,67,66
6275,73,25,27
6276,74,37,37
6277,75,83,87
6278,17,56,51
6279,46,31,34
6280,42,11,14
6281,44,54,54
6282,78,43,47
6283,50,86,85
6284,36,87,83
6285,15,14,11
6286,16,23,21
6287,16,13,11
6288,35,44,43
6289,16,75,71
6290,7,59,50
6291,37,46,43
6292,43,50,54
6293,19,80,81
6294,16,88,81
6295,16,33,31
6296,32,7,3
6297,3,44,40
6298,8,29,20
6299,77,61,67
6300,52,21,25
6301,6,79,70
6302,7,57,50
6303,9,30,30
6304,24,1,2
6305,12,31,31
6306,89,79,78
6307,77,14,17
6308,21,0,2
6309,73,4,7
6310,27,50,52
6311,49,90,94
6312,44,12,14
6313,34,66,63
6314,38,57,53
6315,52,75,75
6316,12,47,41
6317,17,86,81
6318,28,73,72
6319,79,15,17
6320,83,88,88
6321,88,39,38
6322,26,69,62
6323,84,85,88
6324,78,62,67
6325,67,24,26
6326,72,38,37
6327,5,44,40
6328,35,70,73
6329,64,6,6
6330,17,15,11
6331,79,18,17
6332,22,7,2
6333,15,33,31
6334,28,72,72
6335,73,83,87
6336,31,67,63
6337,56,7,5
6338,32,64,63
6339,27,81,82
6340,11,24,21
6341,45,45,44
6342,30,16,13
6343,39,64,63
6344,0,31,30
6345,4,72,70
6346,41,26,24
6347,6,21,20
6348,4,89,80
6349,50,90,95
6350,36,29,23
6351,69,14,16
6352,50,22,25
6353,84,11,18
6354,68,34,36
6355,63,27,26
6356,3,51,50
6357,83,52,58
6358,12,9,1
6359,66,24,26
6360,68,2,6
6361,20,76,72
6362,10,28,21
6363,87,82,88
6364,76,43,47
6365,67,32,36
6366,32,24,23
6367,55,80,85
6368,47,50,54
6369,23,48,42
6370,38,51,53
6371,56,44,45
6372,32,36,33
6373,37,70,73
6374,41,81,84
6375,59,28,25
6376,54,63,65
6377,3,78,70
6378,9,36,30
6379,28,22,22
6380,24,27,22
6381,43,6,4
6382,20,48,42
6383,2,43,40
6384,13,78,71
6385,49,90,94
6386,64,10,16
6387,20,81,82
6388,74,44,47
6389,82,85,88
6390,61,13,16
6391,35,85,83
6392,54,23,25
6393,57,61,65
6394,34,33,33
6395,45,20,24
6396,70,2,7
6397,59,15,15
6398,65,9,6
6399,16,80,81
6400,48,17,14
6401,32,15,13
6402,71,67,67
6403,55,65,65
6404,22,18,12
6405,36,7,3
6406,53,29,25
6407,12,21,21
6408,34,83,83
6409,59,8,5
6410,30,18,13
6411,10,43,41
6412,34,10,13
6413,70,48,47
6414,17,56,51
6415,5,36,30
6416,9,57,50
6417,49,46,44
6418,65,60,66
6419,78,62,67
6420,73,39,37
6421,39,87,83
6422,44,21,24
6423,20,21,22
6424,1,66,60
6425,83,4,8
6426,79,43,47
6427,29,70,72
6428,75,64,67
6429,45,74,74
6430,47,32,34
6431,33,16,13
6432,77,75,77
6433,90,30,39
6434,67,47,46
6435,50,61,65
6436,87,78,78
6437,1,79,70
6438,18,17,11
6439,79,15,17
6440,44,56,54
6441,17,54,51
6442,2,71,70
6443,5,39,30
6444,21,84,82
6445,33,22,23
6446,67,7,6
6447,84,32,38
6448,31,24,23
6449,13,13,11
6450,27,84,82
6451,72,0,7
6452,77,79,77
6453,85,15,18
6454,43,18,14
6455,61,70,76
6456,24,38,32
6457,57,45,45
6458,49,60,64
6459,0,18,10
6460,37,15,13
6461,70,79,77
6462,75,68,67
6463,62,1,6
6464,76,34,37
6465,74,75,77
6466,64,78,76
6467,48,46,44
6468,90,31,39
6469,88,39,38
6470,28,45,42
6471,18,72,71
6472,44,72,74
6473,90,73,79
6474,69,64,66
6475,33,36,33
6476,78,29,27
6477,18,90,91
6478,60,5,6
6479,49,68,64
6480,68,67,66
6481,19,90,91
6482,22,23,22
6483,5,50,50
6484,6,14,10
6485,68,70,76
6486,66,13,16
6487,83,42,48
6488,59,88,85
6489,60,80,86
6490,68,10,16
6491,25,17,12
6492,46,41,44
6493,7,75,70
6494,66,2,6
6495,75,63,67
6496,25,38,32
6497,65,2,6
6498,15,59,51
6499,82,5,8
6500,2,52,50
6501,82,26,28
6502,6,54,50
6503,80,11,18
6504,80,66,68
6505,52,43,45
6506,5,56,50
6507,18,41,41
6508,79,55,57
6509,68,36,36
6510,57,83,85
6511,76,48,47
6512,72,57,57
6513,5,68,60
6514,33,82,83
6515,55,32,35
6516,80,73,78
6517,80,39,38
6518,16,80,81
6519,59,65,65
6520,4,16,10
6521,34,71,73
6522,5,15,10
6523,65,23,26
6524,61,82,86
6525,52,7,5
6526,61,26,26
6527,73,14,17
6528,62,54,56
6529,47,42,44
6530,6,53,50
6531,37,39,33
6532,76,47,47
6533,66,33,36
6534,44,50,54
6535,11,37,31
6536,55,84,85
6537,66,76,76
6538,71,80,87
6539,77,70,77
6540,53,28,25
6541,22,43,42
6542,75,86,87
6543,83,83,88
6544,24,58,52
6545,51,87,85
6546,37,47,43
6547,57,33,35
6548,42,70,74
6549,55,37,35
6550,55,19,15
6551,56,21,25
6552,68,12,16
6553,89,73,78
6554,30,43,43
6555,85,54,58
6556,1,49,40
6557,14,53,51
6558,58,47,45
6559,5,83,80
6560,30,33,33
6561,53,84,85
6562,44,57,54
6563,25,1,2
6564,28,43,42
6565,74,70,77
6566,57,60,65
6567,75,13,17
6568,40,49,44
6569,3,46,40
6570,86,20,28
6571,29,53,52
6572,90,25,29
6573,67,87,86
6574,73,51,57
6575,34,6,3
6576,33,60,63
6577,6,21,20
6578,39,4,3
6579,66,36,36
6580,7,45,40
6581,43,28,24
6582,90,61,69
6583,46,5,4
6584,73,16,17
6585,46,90,94
6586,1,54,50
6587,18,61,61
6588,17,70,71
6589,58,27,25
6590,62,32,36
6591,61,51,56
6592,29,90,92
6593,15,24,21
6594,89,87,88
6595,12,24,21
6596,40,12,14
6597,36,42,43
6598,64,4,6
6599,35,16,13
6600,50,40,45
6601,75,45,47
6602,4,85,80
6603,55,89,85
6604,56,54,55
6605,70,53,57
6606,62,77,76
6607,62,44,46
6608,19,81,81
6609,12,23,21
6610,68,30,36
6611,58,10,15
6612,68,47,46
6613,67,32,36
6614,2,83,80
6615,36,82,83
6616,74,90,97
6617,87,80,88
6618,37,34,33
6619,76,28,27
6620,50,80,85
6621,36,15,13
6622,12,64,61
6623,30,23,23
6624,26,79,72
6625,33,58,53
6626,44,72,74
6627,0,50,50
6628,49,36,34
6629,79,48,47
6630,69,74,76
6631,52,19,15
6632,1,65,60
6633,31,83,83
6634,24,62,62
6635,28,84,82
6636,86,35,38
6637,37,57,53
6638,82,46,48
6639,35,74,73
6640,4,70,70
6641,48,46,44
6642,80,29,28
6643,30,16,13
6644,29,88,82
6645,84,44,48
6646,4,22,20
6647,30,44,43
6648,4,77,70
6649,3,45,40
6650,55,21,25
6651,23,26,22
6652,86,38,38
6653,45,81,84
6654,28,5,2
6655,1,55,50
6656,11,31,31
6657,42,1,4
6658,29,76,72
6659,9,41,40
6660,12,87,81
6661,63,3,6
6662,38,11,13
6663,89,49,48
6664,60,30,36
6665,77,55,57
6666,74,90,97
6667,10,7,1
6668,43,33,34
6669,46,71,74
6670,85,88,88
6671,65,77,76
6672,2,44,40
6673,39,79,73
6674,4,1,0
6675,86,58,58
6676,2,25,20
6677,86,3,8
6678,21,79,72
6679,53,58,55
6680,73,25,27
6681,69,33,36
6682,46,0,4
6683,56,20,25
6684,61,38,36
6685,50,73,75
6686,37,4,3
6687,45,26,24
6688,8,47,40
6689,4,8,0
6690,20,35,32
6691,73,67,67
6692,89,77,78
6693,14,24,21
6694,50,0,5
6695,41,15,14
6696,6,64,60
6697,40,32,34
6698,82,60,68
6699,20,28,22
6700,84,44,48
6701,44,0,4
6702,57,84,85
6703,1,2,0
6704,16,10,11
6705,26,14,12
6706,39,60,63
6707,52,90,95
6708,38,32,33
6709,36,29,23
6710,89,83,88
6711,85,34,38
6712,23,13,12
6713,72,81,87
6714,46,79,74
6715,2,80,80
6716,66,43,46
6717,10,40,41
6718,67,90,96
6719,22,75,72
6720,89,5,8
6721,18,20,21
6722,1,60,60
6723,72,8,7
6724,2,33,30
